id,frameTime,voiceProb_sma_range,voiceProb_sma_linregc1,voiceProb_sma_linregerrA,voiceProb_sma_stddev,voiceProb_sma_amean,voiceProb_sma_duration,voiceProb_sma_upleveltime0.0,voiceProb_sma_downleveltime0.0,HNR_sma_range,HNR_sma_linregc1,HNR_sma_linregerrA,HNR_sma_stddev,HNR_sma_amean,HNR_sma_duration,HNR_sma_upleveltime0.0,HNR_sma_downleveltime0.0,F0_sma_range,F0_sma_linregc1,F0_sma_linregerrA,F0_sma_stddev,F0_sma_amean,F0_sma_duration,F0_sma_upleveltime0.0,F0_sma_downleveltime0.0,jitterLocal_sma_range,jitterLocal_sma_linregc1,jitterLocal_sma_linregerrA,jitterLocal_sma_stddev,jitterLocal_sma_amean,jitterLocal_sma_duration,jitterLocal_sma_upleveltime0.0,jitterLocal_sma_downleveltime0.0,jitterDDP_sma_range,jitterDDP_sma_linregc1,jitterDDP_sma_linregerrA,jitterDDP_sma_stddev,jitterDDP_sma_amean,jitterDDP_sma_duration,jitterDDP_sma_upleveltime0.0,jitterDDP_sma_downleveltime0.0,shimmerLocal_sma_range,shimmerLocal_sma_linregc1,shimmerLocal_sma_linregerrA,shimmerLocal_sma_stddev,shimmerLocal_sma_amean,shimmerLocal_sma_duration,shimmerLocal_sma_upleveltime0.0,shimmerLocal_sma_downleveltime0.0,pcm_intensity_sma_range,pcm_intensity_sma_linregc1,pcm_intensity_sma_linregerrA,pcm_intensity_sma_stddev,pcm_intensity_sma_amean,pcm_intensity_sma_duration,pcm_intensity_sma_upleveltime0.0,pcm_intensity_sma_downleveltime0.0,speakingRate_sma_range,speakingRate_sma_linregc1,speakingRate_sma_linregerrA,speakingRate_sma_stddev,speakingRate_sma_amean,speakingRate_sma_duration,speakingRate_sma_upleveltime0.0,speakingRate_sma_downleveltime0.0,label
87083-027,0.0,0.43889529999999993,0.002531655,0.11173469999999999,0.13083219999999998,0.6008963,31,30,1,28.75524,0.18880439999999998,6.702692,8.020914999999999,2.502169,31,30,1,160.4433,1.858555,31.687009999999997,40.55473,144.8173,29,28,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.013548e-06,-6.472738e-08,1.447067e-06,2.028115e-06,1.5581610000000002e-06,31,30,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
61496-008,0.0,0.7990126999999999,-0.0002575004,0.1847751,0.22463960000000002,0.5207295,350,349,1,337.4071,-0.01537546,16.13599,35.03998,5.003284,350,349,1,441.7589,0.2687552,69.6864,91.69669,226.6879,220,219,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4652813,0.004698653,0.05029021,0.09355287,0.6738557,29,28,1,3.16203e-06,-1.081855e-09,3.1463e-07,4.96194e-07,2.815457e-07,350,349,1,11.66667,0.02459515,1.3638139999999999,2.848751,8.135048,311,310,1,0
56896-008,0.0,0.6284712,0.0008124353999999999,0.11681810000000001,0.15069720000000003,0.6319326,145,144,1,180.5305,0.31155609999999995,14.77644,32.277159999999995,10.67646,145,144,1,195.7537,-0.1697352,17.652079999999998,30.059109999999997,131.495,123,122,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.2621069999999996e-06,-1.3793570000000002e-09,4.746754e-07,6.27263e-07,5.07254e-07,145,144,1,8.333333999999999,0.007003046,0.3601232,0.8331850000000001,2.484277,106,105,1,3
35063-000,0.0,0.3906679,0.003566008,0.06719708,0.09550573,0.4325759,26,25,1,23.27212,0.3970194,3.788649,5.526651,-5.30192,26,25,1,332.5327,-11.60926,104.371,120.8285,287.1206,7,6,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.8511230000000004e-06,-5.200144e-08,8.779139e-07,1.270654e-06,7.669269e-07,26,25,1,0.0,0.0,0.0,0.0,0.0,0,0,0,3
47939-010,0.0,0.7996436,0.0001584551,0.14154370000000002,0.18163210000000002,0.6527491999999999,396,395,1,64.9108,0.01304952,8.807138,11.43727,4.9420910000000005,396,395,1,432.7083,0.12401720000000001,54.92569,79.3843,237.7752,364,363,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.690076e-06,-1.392639e-09,1.081397e-06,1.492021e-06,1.046362e-06,396,395,1,7.5,0.0002725345,1.559374,1.759325,3.739496,357,356,1,0
71834-006,0.0,0.7811189000000001,-0.000497978,0.1426235,0.18126489999999998,0.6224816,395,394,1,67.21151,-0.01629107,8.637103,11.32282,3.833772,395,394,1,403.5805,-0.10088739999999999,88.12395,102.7844,182.6774,346,345,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.02521e-05,-1.949368e-09,1.255226e-06,1.766671e-06,1.2800210000000002e-06,395,394,1,8.333333,0.005938808,1.378101,1.8219779999999999,6.299157,356,355,1,0
47647-003,0.0,0.40764079999999997,-0.000793083,0.09698763,0.11432360000000001,0.4431844,36,35,1,38.42994,0.1847277,6.132619,8.854221,-7.43562,36,35,1,234.6575,5.73496,66.09047,85.08946999999999,243.3068,18,17,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.859135e-07,2.092708e-09,1.250709e-07,1.4548110000000002e-07,1.897418e-07,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26753-015,0.0,0.8491434000000001,0.0001949464,0.1456251,0.1791662,0.5846029,496,495,1,489.7367,-0.06591588,43.42456,82.11806,27.46935,496,495,1,449.5089,0.5246850000000001,78.55544,115.2553,178.6513,412,411,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.07337521,2.316645e-05,0.0016770160000000001,0.006295215,0.1094077,168,167,1,2.650286e-06,-9.501830999999999e-11,1.957997e-07,2.944742e-07,1.890577e-07,496,495,1,7.5,0.0027465470000000002,1.301069,1.5472190000000001,4.250547,457,456,1,0
26753-003,0.0,0.7896226,-0.00356587,0.16145179999999998,0.2204823,0.5285574000000001,91,90,1,170.3231,-0.004972939,14.732120000000002,29.038059999999998,3.964328,91,90,1,449.6498,0.1814417,92.21677,111.0398,234.2323,63,62,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.762766e-06,-3.734145e-09,3.240128e-07,4.357329e-07,3.024489e-07,91,90,1,11.66667,0.12496800000000001,2.654148,3.4640230000000005,8.413461999999999,52,51,1,0
95465-011,0.0,0.7897276,-0.001551624,0.17385499999999998,0.23148870000000002,0.5713696,256,255,1,485.5852,0.01809049,18.107689999999998,43.34749,7.523932,256,255,1,438.6203,0.307747,68.69708,87.92161,209.1076,169,168,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.811258000000001e-06,-5.776012e-09,5.091017e-07,1.137724e-06,5.19626e-07,256,255,1,7.5,0.01907597,1.263867,1.973759,4.239631,217,216,1,0
35063-007,0.0,0.7813041999999999,-2.2639570000000004e-05,0.17534960000000002,0.2036821,0.5817036,896,895,1,501.215,-0.07414949,39.1151,78.50702,24.02691,896,895,1,457.7877,-0.1251402,74.19415,106.3213,182.4565,707,706,1,0.1290711,0.00014392540000000002,0.005367736,0.01514092,0.19143120000000002,89,88,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.00949684,-2.091831e-05,0.002363269,0.0038104379999999998,0.007663305,434,347,87,6.728167999999999e-06,5.924712e-10,5.828336e-07,8.652772e-07,4.945735999999999e-07,896,895,1,14.166670000000002,0.00510222,2.3369779999999998,3.040913,8.704784,857,856,1,3
52053-009,0.0,0.7704726,-0.0005887154,0.1572957,0.1974681,0.5679449000000001,285,284,1,189.291,-0.02442169,12.59479,26.11195,4.102977,285,284,1,312.8347,-0.04392514,49.659929999999996,63.781969999999994,191.7048,223,222,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04907468,0.001752667,0.008038899,0.01328949,0.06870455,15,14,1,2.930509e-06,-9.388617e-10,3.0941050000000003e-07,4.3703620000000003e-07,3.414694e-07,285,284,1,14.166670000000002,0.0417514,1.588273,3.66134,8.211382,246,245,1,0
26753-010,0.0,0.9054648999999999,3.80326e-05,0.16024739999999998,0.1946753,0.6095331,996,995,1,484.1192,-0.05142926,59.75358000000001,100.2919,41.62679,996,995,1,457.7241,-0.21303049999999998,84.80704,121.4675,179.077,833,832,1,0.2686524,0.0002884487,0.02343374,0.04385275,0.2845868,361,360,1,0.05641561,0.00017757369999999998,0.008911911,0.01541583,0.0582037,225,224,1,0.2319469,0.0001474746,0.03522614,0.05683113,0.19025150000000002,661,660,1,8.418203e-06,4.893614e-10,5.178507e-07,8.522198e-07,4.489329e-07,996,995,1,11.66667,0.005854916999999999,1.524269,2.4931919999999996,6.703239,957,956,1,0
44209-007,0.0,0.8429334,-0.00030704209999999997,0.20813510000000002,0.24430970000000002,0.6153323,647,646,1,486.9001,0.009719596,28.01793,69.31449,19.7439,647,646,1,374.9365,0.03312124,38.19278,57.75166,180.2191,498,497,1,0.0074641790000000005,0.00011801059999999999,0.0009517819,0.0016706179999999998,0.01070947,23,22,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1533298,0.00023572439999999998,0.0232874,0.03972101,0.01900731,277,276,1,9.025969e-06,-1.5656579999999997e-09,6.159032e-07,1.020583e-06,5.85986e-07,647,646,1,10.83333,0.009703584,1.6901419999999998,2.694691,6.274671,608,607,1,0
81392-024,0.0,0.7422069,-0.002107381,0.15778810000000001,0.2239027,0.6409946,186,185,1,323.625,-0.308967,18.706039999999998,39.73639,15.418389999999999,186,185,1,154.8255,-0.5591977,20.88437,38.40555,136.6086,147,146,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.07717e-06,-1.1812690000000002e-08,7.838107e-07,1.267195e-06,9.093913e-07,186,185,1,7.5,0.0122687,1.87775,2.197763,4.217687000000001,147,146,1,3
81392-020,0.0,0.7744196999999999,5.8565290000000006e-05,0.17061729999999997,0.1983871,0.655047,836,835,1,494.6028,-0.01804492,16.10418,40.165040000000005,12.86549,836,835,1,460.3715,-0.1655652,84.36433000000001,112.5157,202.7135,717,716,1,0.6749286999999999,0.0016017070000000002,0.1379256,0.2174275,0.13889649999999998,281,280,1,0.4023387,0.002280461,0.03448258,0.07034831,0.5880335,39,38,1,0.05682256,0.0001035115,0.01812147,0.02490672,0.0379172,432,431,1,1.0779020000000001e-05,1.029417e-09,1.1647939999999999e-06,1.7428e-06,1.100497e-06,836,835,1,12.5,-0.00012610049999999998,1.894405,2.255236,6.427226999999999,797,796,1,3
25066-002,0.0,0.7216885000000001,-0.00020925270000000002,0.1282203,0.15768310000000002,0.5422228,466,465,1,332.2542,0.004121989,9.845163000000001,24.6809,2.5801580000000004,466,465,1,329.8286,0.07014602,37.06969,53.141009999999994,105.4394,379,378,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.00218749,4.5230070000000004e-05,0.0003054262,0.000521683,0.003117173,20,19,1,1.274848e-05,-2.126866e-09,1.150838e-06,1.677433e-06,1.17201e-06,466,465,1,12.5,0.009929608000000001,1.643123,2.493533,6.428571,427,426,1,0
26753-017,0.0,0.7309966999999999,0.0001927073,0.1300512,0.1668635,0.6577759,696,695,1,337.6112,-0.0016374679999999998,11.36282,31.294179999999997,10.00612,696,695,1,378.4236,0.0193551,27.87033,47.080690000000004,122.4009,627,626,1,0.1809987,9.967824e-05,0.005400026,0.01782908,0.2693603,127,126,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.551668,-0.0018730110000000002,0.12955999999999998,0.25837899999999997,0.49054,384,259,125,2.4500549999999997e-05,1.72952e-09,9.971769e-07,1.809161e-06,1.109312e-06,696,695,1,8.333333,-0.001786824,1.38562,1.597077,6.358448,657,656,1,0
78080-002,0.0,0.7608235,-0.0002576285,0.2438542,0.2639014,0.5847273000000001,116,115,1,175.5254,-0.1914128,15.3158,26.42848,6.696680000000001,116,115,1,214.2391,-1.253638,30.63219,52.45989,203.2009,74,73,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.007573e-06,-1.4029290000000001e-08,7.593774999999999e-07,1.200151e-06,6.67473e-07,116,115,1,4.1666669999999995,-0.009091793,0.9474298000000001,1.155832,3.084416,77,76,1,0
52053-003,0.0,0.614785,-0.003640573,0.11618339999999998,0.1689131,0.4824301,86,85,1,482.006,0.6730353,28.44608,62.22116,8.0622,86,85,1,294.0747,-0.18610810000000003,50.83752,62.949130000000004,162.0434,58,57,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0571010000000005e-06,-1.614664e-08,5.199016e-07,9.368628000000001e-07,5.137867999999999e-07,86,85,1,11.66667,0.18299029999999997,2.228015,3.630122,8.510638,47,46,1,0
95407-002,0.0,0.5290875,0.003218582,0.1160234,0.14237170000000002,0.6279253,46,45,1,171.8472,-0.9955860000000001,23.46525,37.594440000000006,14.308689999999999,46,45,1,328.8286,-2.848156,53.64515,78.2431,188.6058,45,44,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.355824e-07,1.6421830000000001e-09,2.342331e-08,3.7914839999999994e-08,3.4682480000000007e-08,46,45,1,3.333333,0.4761906,0.6122449999999999,1.2140520000000001,4.285714,7,6,1,3
11739-002,0.0,0.8171923000000001,0.00017268419999999998,0.18149189999999998,0.20863560000000003,0.654597,136,135,1,489.5543,-0.3161041,60.6245,93.29296,43.487590000000004,136,135,1,413.1737,0.5791545,48.66384,72.53923,161.2923,104,103,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.262742e-06,-1.1806639999999999e-08,9.332753999999999e-07,1.53572e-06,8.827599000000001e-07,136,135,1,4.1666669999999995,0.006103603000000001,1.180879,1.254649,3.5051550000000002,97,96,1,0
56896-022,0.0,0.8973603000000001,-0.0016751079999999998,0.1708873,0.2472067,0.5497432,275,274,1,472.6267,0.8729836,87.18616999999999,138.8859,72.3715,275,274,1,417.2357,0.03575401,89.2681,108.1941,261.2301,205,204,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3958609999999998e-06,-2.0480100000000003e-09,2.1225549999999998e-07,3.660468e-07,1.981731e-07,275,274,1,7.5,0.002788345,1.719382,2.047073,4.70339,236,235,1,3
56896-003,0.0,0.6801376,0.0005952741000000001,0.1289139,0.1557304,0.5953009,116,115,1,334.8955,0.5645952,25.98268,54.85856999999999,16.7131,116,115,1,357.0685,-1.134204,66.50195,87.55527,192.3692,94,93,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.025026e-06,1.0662e-09,1.7745739999999997e-07,3.38871e-07,1.457194e-07,116,115,1,5.8333330000000005,0.02295949,0.9197784999999999,1.277973,5.4545449999999995,77,76,1,3
95465-004,0.0,0.6448828000000001,0.0002918169,0.1407146,0.16409920000000003,0.6514583,235,234,1,42.35259,0.0016238829999999998,7.444160000000001,8.848248,6.503513,235,234,1,430.5075,0.432042,46.90855,72.01128,177.421,213,212,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.797097e-07,-2.159353e-10,8.409371e-08,1.1588419999999999e-07,1.085238e-07,235,234,1,5.8333330000000005,0.005866382,1.214313,1.380723,6.147958999999999,196,195,1,0
81392-012,0.0,0.7809345,-5.1606099999999994e-05,0.1640155,0.1951642,0.5829045,486,485,1,341.1503,-0.008257727,26.28875,51.72533,17.10419,486,485,1,455.9022,-0.2636063,91.97993000000001,120.7457,211.5314,368,367,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0411057,1.345188e-05,0.0009558494000000001,0.0035582229999999997,0.06128486,165,164,1,6.263707000000001e-06,1.4608800000000002e-09,7.477287e-07,1.11425e-06,6.291330999999999e-07,486,485,1,8.333333,6.919691999999999e-05,1.585672,1.9374919999999998,7.130872,447,446,1,3
44574-006,0.0,0.48815159999999996,-0.0001997299,0.09309635,0.1126992,0.5542235,136,135,1,175.4929,0.2884494,16.98425,33.27102,8.822673,136,135,1,444.7038,-1.668755,67.27164,103.8274,156.0042,114,113,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.109096e-06,-1.7557629999999999e-09,1.4797770000000003e-07,2.25198e-07,1.383499e-07,136,135,1,7.5,0.02659504,1.476688,1.8481779999999999,3.659794,97,96,1,3
81392-003,0.0,0.6928423,0.000477286,0.1894379,0.2087436,0.6057811,66,65,1,37.67872,-0.06446005,10.16367,11.4273,4.255816,66,65,1,440.3618,-5.771256,64.91385,115.5601,187.2343,50,49,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.223782e-06,8.670719999999999e-09,9.829008e-07,1.232512e-06,1.229175e-06,66,65,1,7.5,0.22283270000000002,1.099579,2.1754330000000004,3.611111,27,26,1,3
13691-006,0.0,0.7801581,0.00045525940000000004,0.11521310000000001,0.1438481,0.5803961,265,264,1,492.6015,-0.20121889999999998,40.29472,78.34097,26.04597,265,264,1,408.267,0.22829259999999998,62.64865,82.73703,160.2055,225,224,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.278034e-06,1.078714e-09,6.013137e-07,1.034901e-06,5.160577e-07,265,264,1,9.166667,0.0158495,1.508973,2.095096,5.420354,226,225,1,0
81392-010,0.0,0.7471837,0.00028875099999999996,0.1539014,0.178197,0.6524668,315,314,1,189.247,0.06033166,11.09043,23.36835,8.640967999999999,315,314,1,372.1639,0.18516670000000002,40.33695,63.91395,164.8792,284,283,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.00045989949999999995,2.480696e-06,3.8612579999999995e-05,7.944923000000001e-05,0.0006726031,40,39,1,7.894668e-06,-8.831626e-12,7.622751e-07,1.115742e-06,8.162891999999999e-07,315,314,1,7.5,0.0055136230000000005,2.2637810000000003,2.438776,4.637681,276,275,1,3
87083-026,0.0,0.7621725,0.000284442,0.1412875,0.1752928,0.5638607,285,284,1,178.611,0.006131371,9.982016,18.372220000000002,2.044192,285,284,1,337.6434,0.1556909,62.79661,74.20459,183.9981,235,234,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.379123e-06,1.931522e-09,1.127821e-06,1.597657e-06,1.11903e-06,285,284,1,7.5,0.003722788,1.774948,2.083672,5.0,246,245,1,0
56896-009,0.0,0.8809664,-0.0008052986,0.10310719999999998,0.1442535,0.6146602,175,174,1,183.6647,-0.01110259,12.82837,29.885,10.49417,175,174,1,428.0167,0.1372425,56.12815,79.99941,178.703,163,162,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.09212e-06,-1.8796240000000002e-09,1.617251e-07,2.377676e-07,1.930312e-07,175,174,1,5.8333330000000005,-0.002119022,1.065809,1.295025,5.551471,136,135,1,3
52053-004,0.0,0.8098996999999999,-0.001056588,0.1731132,0.23660029999999996,0.5748991,335,334,1,498.5011,-0.0400885,14.412410000000001,38.65152,7.278814,335,334,1,458.0097,-0.952792,66.9356,105.039,203.8383,243,242,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.496116e-06,-2.9928940000000004e-09,6.445989e-07,1.111667e-06,6.553896999999999e-07,335,334,1,9.166667,0.02087026,1.394599,2.528768,4.611486,296,295,1,0
82975-001,0.0,0.8134859,-0.002456106,0.1416251,0.19650279999999998,0.6292611,116,115,1,468.3409,1.488326,74.98168000000001,119.6828,55.7831,116,115,1,352.4266,1.154612,48.48138,72.56107,188.6432,94,93,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.5278769999999997e-06,8.742785e-09,4.0101279999999996e-07,7.050882e-07,3.071162e-07,116,115,1,5.8333330000000005,0.0339792,0.7434819,1.168029,5.227273,77,76,1,0
87083-021,0.0,0.4717413,9.845050999999999e-05,0.09095166,0.11258530000000001,0.7234168000000001,175,174,1,30.79816,0.00458908,5.013342,6.356266000000001,9.878055999999999,175,174,1,160.7084,-0.13788,27.969520000000003,33.71369,143.8537,175,174,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.956578e-06,-1.147351e-09,7.54743e-07,1.010382e-06,8.553274999999999e-07,175,174,1,4.1666669999999995,0.007205839,0.6358606,0.9589999,2.775735,136,135,1,0
47939-002,0.0,0.7726531999999999,0.0009206886999999999,0.17633279999999998,0.2165754,0.5572925999999999,268,267,1,484.6277,-0.7065133000000001,71.19060999999999,115.9396,61.48121999999999,268,267,1,397.1524,-0.7491781999999999,54.51449,87.89950999999999,174.3222,184,183,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.765679e-06,2.795435e-09,3.574395e-07,7.010032e-07,3.438575e-07,268,267,1,13.333329999999998,0.03118724,1.6781540000000001,2.904938,8.973799,229,228,1,0
71834-009,0.0,0.7751585999999999,-0.008596255,0.1303503,0.21298530000000002,0.5703026999999999,56,55,1,478.4183,3.8054059999999996,69.0564,114.3046,45.32627,56,55,1,410.1161,-2.482057,77.78208000000001,103.6179,198.5849,47,46,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.4850150000000003e-06,-9.683305e-09,6.29226e-07,8.751428e-07,5.012373000000001e-07,56,55,1,5.0,0.14093139999999998,0.7677335,1.282029,7.058824,17,16,1,0
25066-007,0.0,0.6972909,0.01693412,0.07891075,0.24527770000000002,0.4992583,46,45,1,39.37083,0.8637925,5.188971,12.993960000000001,-1.7562200000000001,46,45,1,117.8239,2.412944,30.1749,39.30534,119.1914,24,23,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.826621e-06,7.807397000000001e-09,6.184549000000001e-07,9.126876e-07,7.117699000000001e-07,46,45,1,1.666667,0.2380953,0.30612249999999996,0.6070262,2.142857,7,6,1,0
87083-022,0.0,0.6838516,0.0014378029999999999,0.08290958,0.13056969999999998,0.8210177,86,85,1,42.94297,0.09545981,5.330369999999999,7.754227,16.2823,86,85,1,232.0333,1.239689,34.5312,49.99868,177.0806,85,84,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.01357e-06,1.1837959999999999e-08,4.494531e-07,8.523092e-07,4.452641e-07,86,85,1,1.666667,0.0016381479999999999,0.265244,0.3702236,2.340425,47,46,1,0
44574-002,0.0,0.5769767,-0.0014978279999999999,0.13711199999999998,0.1631474,0.4542125,81,80,1,169.9272,0.2468514,15.210679999999998,29.679809999999996,2.1303349999999996,81,80,1,181.7679,1.316088,29.86825,40.74831,108.6262,38,37,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.346483000000001e-07,6.58512e-10,2.0247810000000001e-07,2.551943e-07,2.089891e-07,81,80,1,1.666667,0.007968022,0.2021073,0.34366090000000005,2.380952,42,41,1,3
56896-007,0.0,0.40548379999999995,0.00323721,0.06461404,0.08130074,0.44155649999999996,26,25,1,21.043129999999998,0.25361710000000004,3.179868,4.337117,-4.04298,26,25,1,342.3867,-8.048285,79.09348,96.86206,220.4419,14,13,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.521524e-07,2.509211e-09,2.811298e-08,4.062901999999999e-08,3.8388779999999997e-08,26,25,1,0.0,0.0,0.0,0.0,0.0,0,0,0,3
47939-015,0.0,0.877346,-0.0002833441,0.1850456,0.21668160000000003,0.5362408000000001,426,425,1,486.609,-0.070838,37.203309999999995,71.36742,21.57355,426,425,1,417.0834,0.1099837,52.24603,69.61791,164.1452,279,278,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.512036e-06,-9.223879e-10,4.0841120000000005e-07,6.543594e-07,3.639306e-07,426,425,1,14.166670000000002,0.01824769,2.244791,3.506128,6.511628,387,386,1,0
56896-021,0.0,0.4843839,-0.0031470879999999997,0.08612803,0.1276249,0.5721089,76,75,1,322.2036,0.9231942,33.67795,59.943259999999995,19.89919,76,75,1,219.8524,-2.208698,38.07353,63.62669,162.4587,66,65,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.17637e-06,-2.194301e-09,2.548786e-07,3.179246e-07,2.436546e-07,76,75,1,4.1666669999999995,0.10984669999999999,0.4742438,1.3016379999999999,3.513514,37,36,1,3
87083-006,0.0,0.6914666,-0.0001716475,0.12067560000000001,0.14383900000000002,0.5470355,145,144,1,332.3015,0.4582906,28.54403,54.314040000000006,11.16728,145,144,1,205.9502,-0.773881,32.7963,48.2886,107.8239,112,111,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.406596e-06,-3.649489e-09,3.558283e-07,5.866623000000001e-07,4.5428709999999994e-07,145,144,1,7.5,0.01380877,1.159046,1.624393,5.039308,106,105,1,0
